path,product,quality,split
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7484.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_110934.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_110935.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_110935_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7482.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7605.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7493.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7361.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7593.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_20190923_183822.jpg,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_20190820_085654.jpg,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_111053.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_111052.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_111426.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7498.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103715.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7585.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG20200729172418.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102651.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102651_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102652.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102653.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102653_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102654.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102655.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102656_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102657.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_20190822_075735.jpg,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7499.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_20190822_075805.jpg,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7257.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_20190923_183610_1.jpg,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_20190923_183611.jpg,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7389.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102400.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102401.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102401_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102402.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102402_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102403.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102533.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102533_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102534.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102535.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102535_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102536.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102537.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102537_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102538.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102539.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102540.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102540_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102541.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102542.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102543.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102543_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103934.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103935.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103935_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103939.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103940.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103941.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103941_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103942.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103943.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103944.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103944_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103945.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103946.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103947.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103948.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103948_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103949.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103949_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103950.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_20190820_085506.jpg,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7517.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG20200728190831_01.jpg,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_104405.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_104406.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7430.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_20190822_075759_1.jpg,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7643.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG20200728131626.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7591.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG20200729172359.jpg,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_111436_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_111437.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7490.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7260.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_104342.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_104342_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_104343.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_104538.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_104539.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7013.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_20190923_183813.jpg,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_20190923_183813_1.jpg,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_20190923_183814.jpg,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_20190923_183815.jpg,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7506.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_6956.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102941.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_102941_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_20190822_075702.jpg,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_111436.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_111146.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_111147.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7376.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_111451_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_111452.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG20200728191045.jpg,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_111001.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7206.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7207.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7208.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7209.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103724_1.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Good Quality_Fruits\Lime_Good\IMG_20190902_103725.jpg,8,0,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7215.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_7216.JPG,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_20190923_183619.jpg,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_20190923_183744.jpg,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_20190923_183744_1.jpg,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_20190923_183745.jpg,8,1,train
C:\Users\aashrith sai\OneDrive - mlrinstitutions.ac.in\Documents\safe folder fr projdect\organiclink\backend\cv\data\Processed Images_Fruits\Bad Quality_Fruits\Lime_Bad\IMG_20190923_183745_1.jpg,8,1,train
